"Sales
 Rank",Segment,Make,Model,Category,Monthly Average,2024 YTD,2025 YTD,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25
6,SUV Medium < $60K,Mazda,CX-5,Above the Line Weighted Incentive,"$1,253,803","$7,649,639","$8,546,540",$0,$0,"$3,282,370",$0,$0,$0,"$1,835,000","$1,825,200","$792,402","$1,100,220","$981,359","$1,115,458","$1,222,859","$1,060,600","$1,024,027","$1,036,218","$1,033,170","$2,233,674","$646,112","$611,620","$1,127,174","$1,114,366","$906,223","$874,201"
6,SUV Medium < $60K,Mazda,CX-5,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,SUV Medium < $60K,Mazda,CX-5,High CPV,"$2,894","$2,398","$3,144",$0,$0,"$2,503",$0,$0,$0,"$1,000","$1,200","$3,048","$3,048","$3,048","$3,048","$3,798","$3,048","$3,048","$3,048","$3,048","$3,048","$3,048","$3,202","$3,202","$3,202","$3,202","$3,202"
6,SUV Medium < $60K,Mazda,CX-5,Low CPV,"$2,853","$2,548","$3,164",$0,$0,"$2,058",$0,$0,$0,$0,$0,"$1,048","$3,048","$3,048","$3,048","$3,048","$3,048","$3,048","$3,048","$3,048",$0,$0,$0,$0,"$3,202","$3,202","$3,202"
6,SUV Medium < $60K,Mazda,CX-5,High RRP,"$55,131","$55,100","$55,194","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,100","$55,150","$55,150","$55,150","$55,150","$55,650"
6,SUV Medium < $60K,Mazda,CX-5,Low RRP,"$36,598","$36,590","$36,684","$36,110","$36,560","$36,560","$36,560","$36,590","$36,590","$36,590","$36,590","$36,590","$36,590","$36,590","$36,590","$36,590","$36,590","$36,590","$36,590","$36,590","$36,590","$36,590","$36,740","$36,740","$36,740","$36,740","$36,740"
6,SUV Medium < $60K,Mazda,CX-5,Total Media Spend,"$56,587","$837,165","$389,358",$0,$0,$0,$0,$0,"$146,678","$79,637",$0,"$284,698","$276,069","$25,242","$24,841",$0,"$20,669","$63,566","$47,331","$80,735","$45,794","$4,173",$0,"$72,842","$105,372","$36,216","$44,226"
6,SUV Medium < $60K,Mazda,CX-5,Non-Retail Media Spend,"$5,711","$38,667","$45,716",$0,$0,$0,$0,$0,"$18,784","$19,883",$0,$0,$0,$0,$0,$0,$0,"$37,049","$15,635","$43,925","$1,791",$0,$0,$0,$0,$0,$0
6,SUV Medium < $60K,Mazda,CX-5,Retail Media Spend,"$50,876","$798,498","$343,642",$0,$0,$0,$0,$0,"$127,894","$59,754",$0,"$284,698","$276,069","$25,242","$24,841",$0,"$20,669","$26,517","$31,696","$36,810","$44,003","$4,173",$0,"$72,842","$105,372","$36,216","$44,226"
6,SUV Medium < $60K,Mazda,CX-5,Share Of Spend (Segment),1.49%,3.26%,1.13%,0.00%,0.00%,0.00%,0.00%,0.00%,5.10%,1.70%,0.00%,9.90%,8.30%,0.80%,0.70%,0.00%,0.70%,1.70%,2.40%,3.70%,2.00%,0.10%,0.00%,1.80%,2.70%,0.50%,0.60%
6,SUV Medium < $60K,Mazda,CX-5,Cost Per Sale,$33,$58,$28,$0,$0,$0,$0,$0,$101,$43,$0,$149,$110,$13,$14,$0,$13,$42,$34,$47,$25,$3,$0,$35,$44,$22,$34
6,SUV Medium < $60K,Mazda,CX-5,Metro FTA TV Media Spend,"$18,572","$278,207","$129,235",$0,$0,$0,$0,$0,$0,$0,$0,"$150,150","$128,057",$0,$0,$0,$0,"$28,645","$9,644","$31,459","$1,286",$0,$0,"$31,502","$39,596","$10,473","$14,919"
6,SUV Medium < $60K,Mazda,CX-5,Outdoor Media Spend,"$5,320","$127,691",$0,$0,$0,$0,$0,$0,"$76,544","$51,147",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
6,SUV Medium < $60K,Mazda,CX-5,Regional FTA TV Media Spend,"$3,925","$52,605","$32,793",$0,$0,$0,$0,$0,$0,$0,$0,"$26,757","$25,848",$0,$0,$0,$0,"$5,640","$3,151","$9,497",$351,$0,$0,"$4,664","$9,457","$3,334","$5,490"
6,SUV Medium < $60K,Mazda,CX-5,Satellite TV Media Spend,"$2,498","$22,881","$31,476",$0,$0,$0,$0,$0,$0,$0,$0,"$9,252","$13,629",$0,$0,$0,$0,"$2,764","$2,840","$3,034",$657,"$1,862",$0,"$5,955","$14,384","$1,757","$3,827"
6,SUV Medium < $60K,Mazda,CX-5,Metro Radio Media Spend,"$16,823","$234,551","$121,532",$0,$0,$0,$0,$0,"$46,284","$21,404",$0,"$70,471","$70,633","$12,412","$13,347",$0,"$11,985","$18,323","$17,371","$16,287","$30,068",$235,$0,"$20,042","$26,632","$13,859","$14,409"
6,SUV Medium < $60K,Mazda,CX-5,Regional Radio Media Spend,"$9,448","$121,230","$74,322",$0,$0,$0,$0,$0,"$23,850","$7,086",$0,"$28,068","$37,902","$12,830","$11,494",$0,"$8,684","$8,194","$14,325","$20,458","$13,432","$2,076",$0,"$10,679","$15,303","$6,793","$5,581"
6,SUV Medium < $60K,Mazda,CX-5,Model Launch,,,,,,,,Tech Change,,,,,,,,,,,,,,,,,,New Variant,
7,SUV Large < $80K,Ford,Everest,Sales,1668,12701,13520,1559,1489,1146,1273,1030,880,1876,1976,1708,1820,1686,1725,2138,1983,2178,2038,1305,965,1716,1801,1876,2300,1868,1689
7,SUV Large < $80K,Ford,Everest,Segment Market Share (Sales),17.17%,19.04%,17.42%,17.51%,15.47%,12.21%,14.48%,11.90%,10.31%,20.94%,24.19%,19.57%,20.49%,21.09%,25.40%,28.86%,27.43%,20.91%,21.23%,15.27%,11.53%,16.24%,21.14%,17.64%,18.76%,19.08%,18.93%
7,SUV Large < $80K,Ford,Everest,Above the Line Weighted Incentive,"$3,561,830",$0,"$11,984,884",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,688,771","$1,888,232","$2,247,262",$0,$0,$0,$0,$0,$0,"$5,872,420","$6,112,464"
7,SUV Large < $80K,Ford,Everest,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,SUV Large < $80K,Ford,Everest,High CPV,"$4,971",$0,"$5,509",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$4,432","$4,432","$4,432",$0,$0,$0,$0,$0,"$5,489","$5,489","$5,548"
7,SUV Large < $80K,Ford,Everest,Low CPV,"$4,356",$0,"$4,305",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$4,432",$0,"$4,432",$0,$0,$0,$0,$0,"$5,489","$3,472","$3,954"
7,SUV Large < $80K,Ford,Everest,High RRP,"$80,449","$80,182","$81,573","$79,490","$79,490","$77,000","$77,000","$79,490","$79,490","$79,490","$79,490","$81,115","$81,115","$81,115","$80,154","$80,154","$81,200","$81,200","$81,200","$81,200","$81,200","$81,200","$81,200","$81,200","$81,200","$82,390","$82,990"
7,SUV Large < $80K,Ford,Everest,Low RRP,"$54,136","$54,115","$54,303","$53,990","$53,990","$53,490","$53,490","$53,990","$53,990","$53,990","$53,990","$54,240","$54,240","$54,240","$54,240","$54,240","$54,240","$54,240","$54,240","$54,240","$54,240","$54,240","$54,240","$54,240","$54,240","$54,490","$54,490"
7,SUV Large < $80K,Ford,Everest,Total Media Spend,"$142,012","$446,329","$1,220,808","$804,733","$193,462","$69,095",$0,$0,$0,$0,$0,"$144,051","$178,528","$48,141","$75,609","$124,742","$271,044","$174,435","$103,644",$0,$0,$0,"$42,847",$0,"$213,598","$631,529","$332,834"
7,SUV Large < $80K,Ford,Everest,Non-Retail Media Spend,"$118,916","$315,550","$1,120,349","$804,733","$193,462","$69,095",$0,$0,$0,$0,$0,"$139,370","$52,430","$48,141","$75,609","$124,742","$104,366","$44,435","$77,245",$0,$0,$0,"$42,847",$0,"$213,598","$631,529","$232,375"
7,SUV Large < $80K,Ford,Everest,Retail Media Spend,"$23,096","$130,779","$100,459",$0,$0,$0,$0,$0,$0,$0,$0,"$4,681","$126,098",$0,$0,$0,"$166,678","$130,000","$26,399",$0,$0,$0,$0,$0,$0,$0,"$100,459"
7,SUV Large < $80K,Ford,Everest,Share Of Spend (Segment),5.70%,2.67%,5.79%,27.60%,6.00%,2.80%,0.00%,0.00%,0.00%,0.00%,0.00%,4.90%,5.20%,1.90%,3.30%,4.40%,9.90%,4.30%,3.90%,0.00%,0.00%,0.00%,1.60%,0.00%,5.50%,25.20%,10.20%
7,SUV Large < $80K,Ford,Everest,Cost Per Sale,$85,$35,$90,$516,$130,$60,$0,$0,$0,$0,$0,$84,$98,$29,$44,$58,$137,$80,$51,$0,$0,$0,$24,$0,$93,$338,$197
7,SUV Large < $80K,Ford,Everest,Metro FTA TV Media Spend,"$82,984","$82,302","$810,105","$606,356","$160,313","$66,434",$0,$0,$0,$0,$0,"$35,173","$6,760",$0,"$40,369","$108,737","$105,705",$0,"$51,652",$0,$0,$0,$0,$0,"$45,885","$551,614","$212,606"
7,SUV Large < $80K,Ford,Everest,Outdoor Media Spend,"$12,069",$0,"$150,415",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$77,312","$22,368","$39,567",$0,$0,$0,"$42,847",$0,"$107,568",$0,$0
7,SUV Large < $80K,Ford,Everest,Regional FTA TV Media Spend,"$20,122","$8,416","$160,269","$139,580","$33,149","$2,661",$0,$0,$0,$0,$0,$0,$0,$0,"$8,416","$16,005","$19,319","$92,448","$11,080",$0,$0,$0,$0,$0,"$11,005","$60,681","$88,583"
7,SUV Large < $80K,Ford,Everest,Satellite TV Media Spend,"$16,602","$224,832","$100,019","$58,797",$0,$0,$0,$0,$0,$0,$0,"$104,197","$45,670","$48,141","$26,824",$0,"$1,007","$12,452","$1,345",$0,$0,$0,$0,$0,"$49,140","$19,234","$31,645"
7,SUV Large < $80K,Ford,Everest,Metro Radio Media Spend,"$3,877","$39,371",$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,439","$37,932",$0,$0,$0,"$26,515","$27,168",$0,$0,$0,$0,$0,$0,$0,$0,$0
7,SUV Large < $80K,Ford,Everest,Regional Radio Media Spend,"$6,358","$91,408",$0,$0,$0,$0,$0,$0,$0,$0,$0,"$3,242","$88,166",$0,$0,$0,"$41,186","$19,999",$0,$0,$0,$0,$0,$0,$0,$0,$0
7,SUV Large < $80K,Ford,Everest,Model Launch,,,,Limited Edition,,,,,,,,Tech Change,,,Limited Edition,,,,,Limited Edition,,Tech Change,,Limited Edition,,,
8,PU/CC,BYD,Shark 6,Sales,1806,0,12640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,2773,1276,1283,2933,1152,1232
8,PU/CC,BYD,Shark 6,Segment Market Share (Sales),10.77%,0.00%,10.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.10%,16.92%,9.52%,8.30%,13.58%,8.03%,7.93%
8,PU/CC,BYD,Shark 6,Above the Line Weighted Incentive,"$6,711,828",$0,"$26,847,312",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$5,836,624","$11,983,505","$4,608,000","$4,419,184"
8,PU/CC,BYD,Shark 6,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,PU/CC,BYD,Shark 6,High CPV,"$4,055",$0,"$4,055",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$4,549","$4,086","$4,000","$3,587"
8,PU/CC,BYD,Shark 6,Low CPV,"$3,055",$0,"$3,055",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,316","$2,316","$4,000","$3,587"
8,PU/CC,BYD,Shark 6,High RRP,"$57,900",$0,"$57,900",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$57,900","$57,900","$57,900","$57,900","$57,900","$57,900","$57,900","$57,900","$57,900","$57,900","$57,900"
8,PU/CC,BYD,Shark 6,Low RRP,"$57,900",$0,"$57,900",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$57,900","$57,900","$57,900","$57,900","$57,900","$57,900","$57,900","$57,900","$57,900","$57,900","$57,900"
8,PU/CC,BYD,Shark 6,Total Media Spend,"$137,050",$0,"$2,771,040",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$330,832","$187,338","$492,668","$59,343",$374,$0,"$488,498","$651,327","$872,184","$206,646"
8,PU/CC,BYD,Shark 6,Non-Retail Media Spend,"$124,304",$0,"$2,479,193",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$318,220","$185,873","$492,668","$59,343",$374,$0,"$488,498","$651,327","$580,337","$206,646"
8,PU/CC,BYD,Shark 6,Retail Media Spend,"$12,747",$0,"$291,847",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$12,612","$1,465",$0,$0,$0,$0,$0,$0,"$291,847",$0
8,PU/CC,BYD,Shark 6,Share Of Spend (Segment),2.28%,0.00%,6.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.20%,2.00%,7.90%,0.60%,0.00%,0.00%,4.00%,4.20%,5.90%,1.80%
8,PU/CC,BYD,Shark 6,Cost Per Sale,$76,$0,$219,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$30,$0,$0,$381,$222,$757,$168
8,PU/CC,BYD,Shark 6,Metro FTA TV Media Spend,"$62,792",$0,"$1,233,035",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$131,184","$142,792","$188,341","$56,541",$207,$0,"$437,812","$257,468","$124,183","$168,483"
8,PU/CC,BYD,Shark 6,Outdoor Media Spend,"$53,292",$0,"$1,127,223",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$151,787",$0,"$303,488",$0,$0,$0,$0,"$346,490","$450,241","$27,004"
8,PU/CC,BYD,Shark 6,Regional FTA TV Media Spend,"$3,762",$0,"$23,386",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$26,204","$40,708",$839,"$2,802",$167,$0,"$5,709","$10,614",$0,"$3,255"
8,PU/CC,BYD,Shark 6,Satellite TV Media Spend,$832,$0,"$19,973",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,207","$9,862",$0,"$7,904"
8,PU/CC,BYD,Shark 6,Metro Radio Media Spend,"$3,965",$0,"$69,663",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$21,657","$3,838",$0,$0,$0,$0,"$42,770","$26,893",$0,$0
8,PU/CC,BYD,Shark 6,Regional Radio Media Spend,"$12,407",$0,"$297,760",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$297,760",$0
8,PU/CC,BYD,Shark 6,Model Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,SUV Small < $45K,Hyundai,Kona,Sales,1328,10545,12600,1028,1258,1174,888,1241,873,1408,1147,1617,1553,1240,1466,1063,1454,1051,817,1101,1583,1624,1307,1654,2067,1615,1649
9,SUV Small < $45K,Hyundai,Kona,Segment Market Share (Sales),11.66%,12.81%,13.36%,9.62%,11.72%,11.88%,10.90%,12.66%,7.91%,12.99%,12.17%,15.60%,13.26%,12.32%,16.16%,11.20%,15.34%,9.72%,9.03%,10.56%,12.99%,13.32%,12.79%,13.94%,15.36%,14.07%,13.20%
9,SUV Small < $45K,Hyundai,Kona,Above the Line Weighted Incentive,"$237,589","$275,000","$905,301",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$275,000","$256,000","$310,000","$199,000","$193,000","$98,500","$126,000","$124,500",$0,$0,$0,$0,"$556,301"
9,SUV Small < $45K,Hyundai,Kona,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,SUV Small < $45K,Hyundai,Kona,High CPV,$893,"$1,000",$760,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,000","$1,000","$1,000","$1,000","$1,000",$500,$500,$500,$0,$0,$0,$0,"$1,541"
9,SUV Small < $45K,Hyundai,Kona,Low CPV,$838,"$1,000",$635,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,000","$1,000","$1,000","$1,000","$1,000",$500,$500,$500,$0,$0,$0,$0,"$1,041"
9,SUV Small < $45K,Hyundai,Kona,High RRP,"$69,208","$69,125","$71,000","$64,000","$64,000","$64,000","$64,000","$68,000","$68,000","$68,000","$68,000","$68,000","$71,000","$71,000","$71,000","$71,000","$71,000","$71,000","$71,000","$71,000","$71,000","$71,000","$71,000","$71,000","$71,000","$71,000","$71,000"
9,SUV Small < $45K,Hyundai,Kona,Low RRP,"$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500","$28,500"
9,SUV Small < $45K,Hyundai,Kona,Total Media Spend,"$390,005","$2,391,530","$2,962,491","$1,083,582","$959,477","$1,224,412","$436,220","$579,804","$384,688","$318,694","$290,782","$613,677","$14,552",$0,"$189,333","$254,262","$5,598","$18,496","$24,049","$27,570","$18,879","$70,628","$269,066","$695,137","$1,161,472","$490,777","$228,962"
9,SUV Small < $45K,Hyundai,Kona,Non-Retail Media Spend,"$332,213","$2,202,197","$2,049,942","$1,083,582","$959,477","$1,224,412","$436,220","$579,804","$384,688","$318,694","$290,782","$613,677","$14,552",$0,$0,$0,$0,$0,"$17,287","$27,570","$18,879","$70,628","$195,859","$486,346","$910,002","$307,635","$33,023"
9,SUV Small < $45K,Hyundai,Kona,Retail Media Spend,"$57,792","$189,333","$912,549",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$189,333","$254,262","$5,598","$18,496","$6,762",$0,$0,$0,"$73,207","$208,791","$251,470","$183,142","$195,939"
9,SUV Small < $45K,Hyundai,Kona,Share Of Spend (Segment),20.12%,20.21%,22.98%,27.20%,31.40%,42.10%,17.90%,28.40%,25.70%,16.60%,49.70%,24.80%,0.80%,0.00%,13.80%,6.60%,0.20%,0.50%,1.40%,3.40%,0.70%,3.10%,26.50%,33.20%,39.30%,36.30%,13.60%
9,SUV Small < $45K,Hyundai,Kona,Cost Per Sale,$294,$227,$235,"$1,054",$763,"$1,043",$491,$467,$441,$226,$254,$380,$9,$0,$129,$239,$4,$18,$29,$25,$12,$43,$206,$420,$562,$304,$139
9,SUV Small < $45K,Hyundai,Kona,Metro FTA TV Media Spend,"$215,061","$1,304,211","$1,362,520","$778,510","$676,719","$671,563","$178,931","$155,092","$214,446","$192,376","$218,142","$376,028","$14,289",$0,"$133,838","$189,000",$0,$0,$0,$0,"$15,589","$50,339","$138,075","$216,709","$585,796","$253,218","$102,794"
9,SUV Small < $45K,Hyundai,Kona,Outdoor Media Spend,"$65,280","$431,375","$674,294",$0,$0,"$332,236","$128,806","$164,322","$86,388","$74,412","$25,571","$80,682",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$16,752","$290,297","$350,073","$17,172",$0
9,SUV Small < $45K,Hyundai,Kona,Regional FTA TV Media Spend,"$58,432","$392,334","$408,239","$130,435","$159,211","$137,470","$121,636","$132,868","$47,012","$51,906","$42,606","$79,289",$263,$0,"$38,390","$53,051",$0,$0,$0,$0,"$2,735","$18,442","$25,739","$45,029","$134,208","$126,592","$55,494"
9,SUV Small < $45K,Hyundai,Kona,Satellite TV Media Spend,"$21,954","$246,505","$53,817","$89,609","$78,437","$51,689","$6,847","$127,522","$36,842",$0,"$4,463","$77,678",$0,$0,$0,$0,$0,$0,$0,$0,$555,"$1,847","$18,806","$28,665",$0,"$1,280","$2,664"
9,SUV Small < $45K,Hyundai,Kona,Metro Radio Media Spend,"$21,480","$16,581","$312,646","$71,645","$43,155","$31,454",$0,$0,$0,$0,$0,$0,$0,$0,"$16,581","$11,919","$3,652","$7,782","$16,674","$23,995",$0,$0,"$58,673","$50,205","$40,430","$80,145","$59,198"
9,SUV Small < $45K,Hyundai,Kona,Regional Radio Media Spend,"$7,799",$524,"$150,975","$13,383","$1,955",$0,$0,$0,$0,$0,$0,$0,$0,$0,$524,$292,"$1,946","$10,714","$7,375","$3,575",$0,$0,"$11,021","$64,232","$50,965","$12,370","$8,812"
9,SUV Small < $45K,Hyundai,Kona,Model Launch,,,,,,,,New Variant,,,,,New Variant,,,,,,,,,,,,,,Tech Change
10,SUV Small < $45K,GWM,Haval Jolion,Sales,1166,8609,11246,860,712,903,1019,1007,1143,1143,999,1191,1234,1063,829,1058,918,1198,1472,1223,1256,1448,1315,1335,1782,1456,1431
10,SUV Small < $45K,GWM,Haval Jolion,Segment Market Share (Sales),10.24%,10.46%,11.92%,8.05%,6.63%,9.13%,12.50%,10.28%,10.36%,10.55%,10.60%,11.49%,10.54%,10.56%,9.14%,11.14%,9.69%,11.08%,16.27%,11.73%,10.31%,11.88%,12.87%,11.25%,13.24%,12.68%,11.45%
10,SUV Small < $45K,GWM,Haval Jolion,Above the Line Weighted Incentive,"$1,386,012","$1,784,000","$20,489,000","$78,000","$154,380","$183,000","$138,000","$78,000","$96,000","$48,000","$32,000",$0,"$3,000","$1,011,000","$516,000","$782,000","$1,709,929","$2,890,094","$3,669,880","$2,550,000","$2,808,000","$3,331,000","$2,095,000","$2,154,000","$2,852,000","$2,274,000","$2,425,000"
10,SUV Small < $45K,GWM,Haval Jolion,Retail Offer,,,,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price,Reduced Price
10,SUV Small < $45K,GWM,Haval Jolion,High CPV,"$2,635","$2,286","$2,625","$1,000","$2,490","$3,000","$3,000","$3,000","$3,000","$3,000","$4,000",$0,"$1,000","$1,000","$1,000","$1,000","$4,490","$5,630","$3,000","$3,000","$3,000","$3,000","$2,000","$2,000","$2,000","$3,000","$3,000"
10,SUV Small < $45K,GWM,Haval Jolion,Low CPV,"$1,525","$2,250","$1,250","$1,000","$2,490","$2,000","$2,000","$2,000","$2,000","$2,000","$3,000",$0,$0,$0,$0,"$1,000","$1,000","$1,000","$1,000","$1,000","$1,000","$1,000","$1,000","$1,000","$1,000","$2,000","$2,000"
10,SUV Small < $45K,GWM,Haval Jolion,High RRP,"$39,657","$40,240","$38,990","$40,990","$40,990","$40,990","$40,990","$40,990","$40,990","$40,990","$40,990","$40,990","$38,990","$38,990","$38,990","$38,990","$37,990","$37,990","$38,990","$38,990","$38,990","$38,990","$38,990","$38,990","$38,990","$38,990","$38,990"
10,SUV Small < $45K,GWM,Haval Jolion,Low RRP,"$27,469","$27,928","$26,990","$28,490","$28,490","$28,490","$28,490","$28,490","$28,490","$28,490","$28,490","$28,490","$26,990","$26,990","$26,990","$26,990","$25,990","$25,990","$26,990","$26,990","$26,990","$26,990","$26,990","$26,990","$26,990","$26,990","$26,990"
10,SUV Small < $45K,GWM,Haval Jolion,Total Media Spend,"$150,253","$1,545,442","$672,711","$393,145",$0,"$99,343",$0,$0,$0,$0,$0,"$71,353","$218,574","$695,322","$560,193","$428,913","$178,294","$253,059","$35,168","$168,034","$252,844","$236,246","$15,587",$0,$0,$0,$0
10,SUV Small < $45K,GWM,Haval Jolion,Non-Retail Media Spend,"$70,736","$891,416",$0,"$131,320",$0,"$44,706",$0,$0,$0,$0,$0,$0,"$92,921","$442,158","$356,337","$378,245","$93,092","$123,863","$35,026",$0,$0,$0,$0,$0,$0,$0,$0
10,SUV Small < $45K,GWM,Haval Jolion,Retail Media Spend,"$79,517","$654,026","$672,711","$261,825",$0,"$54,637",$0,$0,$0,$0,$0,"$71,353","$125,653","$253,164","$203,856","$50,668","$85,202","$129,196",$142,"$168,034","$252,844","$236,246","$15,587",$0,$0,$0,$0
10,SUV Small < $45K,GWM,Haval Jolion,Share Of Spend (Segment),7.75%,13.06%,5.22%,9.90%,0.00%,3.40%,0.00%,0.00%,0.00%,0.00%,0.00%,2.90%,11.40%,66.70%,41.00%,11.20%,6.60%,7.10%,2.10%,20.60%,9.80%,10.30%,1.50%,0.00%,0.00%,0.00%,0.00%
10,SUV Small < $45K,GWM,Haval Jolion,Cost Per Sale,$129,$180,$60,$457,$0,$110,$0,$0,$0,$0,$0,$60,$177,$654,$676,$405,$194,$211,$24,$137,$201,$163,$12,$0,$0,$0,$0
10,SUV Small < $45K,GWM,Haval Jolion,Metro FTA TV Media Spend,"$90,930","$1,115,703","$272,055","$156,767",$0,"$71,314",$0,$0,$0,$0,$0,"$51,119","$166,600","$487,008","$410,976","$305,110","$133,428","$127,808",$142,"$104,704","$5,132","$146,632","$15,587",$0,$0,$0,$0
10,SUV Small < $45K,GWM,Haval Jolion,Outdoor Media Spend,"$12,758",$0,$0,"$211,425",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$59,748","$35,026",$0,$0,$0,$0,$0,$0,$0,$0
10,SUV Small < $45K,GWM,Haval Jolion,Regional FTA TV Media Spend,"$33,188","$376,401","$154,876","$24,953",$0,"$22,274",$0,$0,$0,$0,$0,"$16,134","$48,508","$175,850","$135,909","$117,506","$40,935","$59,576",$0,"$63,330","$1,932","$89,614",$0,$0,$0,$0,$0
10,SUV Small < $45K,GWM,Haval Jolion,Satellite TV Media Spend,"$3,135","$53,338",$0,$0,$0,"$5,755",$0,$0,$0,$0,$0,"$4,100","$3,466","$32,464","$13,308","$6,297","$3,931","$5,927",$0,$0,$0,$0,$0,$0,$0,$0,$0
10,SUV Small < $45K,GWM,Haval Jolion,Metro Radio Media Spend,"$10,241",$0,"$245,780",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$245,780",$0,$0,$0,$0,$0,$0
10,SUV Small < $45K,GWM,Haval Jolion,Regional Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
10,SUV Small < $45K,GWM,Haval Jolion,Model Launch,,,,,,,,,,,,,Facelift,,,,New Variant,,,,,,,,,,
11,SUV Medium < $60K,Hyundai,Tucson,Sales,1324,10161,11129,1344,1381,1446,1106,1189,1256,1083,1288,1168,1500,1401,1276,1424,1396,1266,1123,1234,1227,1369,1179,1464,1975,1596,1085
11,SUV Medium < $60K,Hyundai,Tucson,Segment Market Share (Sales),8.18%,8.77%,9.08%,9.46%,10.09%,10.96%,9.51%,10.60%,9.28%,6.87%,9.47%,7.89%,9.19%,9.28%,8.20%,9.69%,9.78%,9.45%,8.04%,9.03%,8.49%,8.51%,9.56%,10.18%,10.52%,9.35%,6.85%
