Month,Make,Model,Segment,Sales_Rank,Cash_Rate_Percent,Sales_Total,Segment_Share_Percent,Retail_Offer,Media_Spend_Total
Jul-24,Ferrari,Ferrari 812 Competizione,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,Ferrari,Portofino,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,Ferrari,Purosangue,SUV Upper Large > $120K,,4.35,5.0,1.15%,,$0
Jul-24,Ferrari,Roma,Sports > $200K,,4.35,1.0,0.72%,,$0
Jul-24,Ferrari,SF90 Spider,Sports > $200K,,4.35,1.0,0.72%,,$0
Jul-24,Ferrari,SF90 Stradale,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,Fiat,500,Micro,,4.35,38.0,7.91%,,$0
Jul-24,Fiat,Ducato,LD 3501-8000 kgs GVM,,4.35,0.0,0.00%,,$0
Jul-24,Ford,Escape,SUV Medium < $60K,,4.35,15.0,0.08%,,$0
Jul-24,Ford,Everest,SUV Large < $80K,,4.35,2162.0,21.32%,,$0
Jul-24,Ford,F-150,PU/CC > $100K,,4.35,192.0,23.27%,,$0
Jul-24,Ford,Fiesta,Light < $30K,,4.35,0.0,0.00%,,$0
Jul-24,Ford,Mustang,Sports < $90K,,4.35,0.0,0.00%,,$0
Jul-24,Ford,Mustang Mach-E,SUV Large > $80K,,4.35,62.0,2.96%,,$0
Jul-24,Ford,Puma,SUV Light,,4.35,24.0,0.60%,Driveaway,"$22,857"
Jul-24,Ford,Ranger,PU/CC 4X4,,4.35,32.0,1.59%,Limited Edition,"$112,212"
Jul-24,Ford,Tourneo,People Movers < $70K,,4.35,0.0,0.00%,,$0
Jul-24,Ford,Transit,LD 3501-8000 kgs GVM,,4.35,6.0,0.58%,,$0
Jul-24,Ford,Transit Custom,Vans/CC 2.5-3.5t,,4.35,201.0,9.40%,,$0
Jul-24,Foton,Tunland,PU/CC 4X4,,4.35,0.0,0.00%,,$0
Jul-24,GMC,Yukon,SUV Upper Large > $120K,,4.35,0.0,0.00%,,$0
Jul-24,GWM,Cannon,PU/CC 4X4,,4.35,0.0,0.00%,Driveaway,$0
Jul-24,GWM,Cannon Alpha,PU/CC 4X4,,4.35,154.0,0.94%,,$0
Jul-24,GWM,Haval H6,SUV Medium < $60K,,4.35,849.0,4.38%,Driveaway,"$1,349,500"
Jul-24,GWM,Haval H7,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Jul-24,GWM,Haval Jolion,SUV Small < $45K,,4.35,1119.0,9.60%,Cash Back,"$1,011,000"
Jul-24,GWM,Ora,Small > $45K,,4.35,83.0,5.23%,Driveaway,"$265,000"
Jul-24,GWM,Tank 300,SUV Large < $80K,,4.35,268.0,2.65%,Finance,"$44,440"
Jul-24,GWM,Tank 500,SUV Large < $80K,,4.35,231.0,2.28%,,$0
Jul-24,GWM,Ute,PU/CC 4X4,,4.35,4.0,0.02%,Driveaway,"$584,000"
Jul-24,Geely,EX5,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Jul-24,Genesis,G70,Medium > $60K,,4.35,0.0,0.00%,Servicing;Roadside Assist,$0
Jul-24,Genesis,G80,Large > $70K,,4.35,9.0,5.73%,Servicing;Roadside Assist,$0
Jul-24,Genesis,GV60,SUV Small > $45K,,4.35,4.0,0.11%,Servicing;Roadside Assist,"$1,720"
Jul-24,Genesis,GV70,SUV Medium > $60K,,4.35,72.0,2.45%,Servicing;Roadside Assist,"$1,720"
Jul-24,Genesis,GV80,SUV Large > $80K,,4.35,35.0,1.67%,Servicing;Roadside Assist,"$26,660"
Jul-24,Hino,300 Series,LD 3501-8000 kgs GVM,,4.35,0.0,0.00%,,$0
Jul-24,Honda,Accord,Medium < $60K,,4.35,13.0,0.56%,,$0
Jul-24,Honda,CR-V,SUV Medium < $60K,,4.35,471.0,2.43%,Warranty,"$624,000"
Jul-24,Honda,Civic,Small > $45K,,4.35,87.0,5.49%,,$0
Jul-24,Honda,HR-V,SUV Small < $45K,,4.35,206.0,1.77%,Driveaway,$0
Jul-24,Honda,ZR-V,SUV Medium < $60K,,4.35,375.0,1.93%,Warranty,"$420,000"
Jul-24,Hyundai,Inster,SUV Light,,4.35,0.0,0.00%,,$0
Jul-24,Hyundai,Ioniq 5,SUV Medium > $60K,,4.35,128.0,4.36%,,$0
Jul-24,Hyundai,Ioniq 6,Medium > $60K,,4.35,49.0,5.51%,,$0
Jul-24,Hyundai,Ioniq 9,SUV Upper Large < $120K,,4.35,0.0,0.00%,,$0
Jul-24,Hyundai,Kona,SUV Small < $45K,,4.35,1470.0,12.61%,Driveaway,$0
Jul-24,Hyundai,Nexo,SUV Medium > $60K,,4.35,0.0,0.00%,,$0
Jul-24,Hyundai,Palisade,SUV Large < $80K,,4.35,276.0,2.71%,Accessory,"$678,000"
Jul-24,Hyundai,Santa Fe,SUV Large < $80K,,4.35,636.0,6.27%,Factory Bonus,"$126,000"
Jul-24,Hyundai,Sonata,Medium < $60K,,4.35,45.0,1.95%,,$0
Jul-24,Hyundai,Staria,People Movers < $70K,,4.35,123.0,10.19%,Driveaway,"$14,880"
Jul-24,Hyundai,Staria-Load,Vans/CC 2.5-3.5t,,4.35,302.0,14.11%,Factory Bonus,"$675,530"
Jul-24,Hyundai,Tucson,SUV Medium < $60K,,4.35,1622.0,8.36%,Factory Bonus,"$1,447,500"
Jul-24,Hyundai,Venue,SUV Light,,4.35,633.0,16.13%,Driveaway,"$132,330"
Jul-24,Hyundai,i20,Light > $30K,,4.35,72.0,20.29%,,$0
Jul-24,Hyundai,i30,Small < $45K,,4.35,130.0,1.98%,Driveaway,"$252,960"
Jul-24,Hyundai,iLoad,Vans/CC 2.5-3.5t,,4.35,0.0,0.00%,,$0
Jul-24,Ineos,Grenadier,SUV Large > $80K,,4.35,0.0,0.00%,,$0
Jul-24,Ineos,Grenadier Quartermaster,PU/CC 4X4,,4.35,0.0,0.00%,,$0
Jul-24,Isuzu,D-Max,PU/CC 4X4,,4.35,17.0,0.10%,Driveaway,"$7,249,592"
Jul-24,Isuzu,MU-X,SUV Large < $80K,,4.35,1452.0,14.31%,Driveaway,$0
Jul-24,Isuzu,S,PU/CC 4X4,,4.35,0.0,0.00%,,$0
Jul-24,Iveco,Daily,LD 3501-8000 kgs GVM,,4.35,0.0,0.00%,,$0
Jul-24,Iveco,Mellor,Light Buses => 20 Seats,,4.35,0.0,0.00%,,$0
Jul-24,JAC,T9,PU/CC 4X4,,4.35,0.0,0.00%,,$0
Jul-24,JMC,Conquer,LD 3501-8000 kgs GVM,,4.35,0.0,0.00%,,$0
Jul-24,JMC,Vigus,PU/CC 4X2,,4.35,0.0,0.00%,,$0
Jul-24,Jaecoo,J7,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Jul-24,Jaecoo,J8,SUV Large < $80K,,4.35,0.0,0.00%,,$0
Jul-24,Jaguar,E-Pace,SUV Small > $45K,,4.35,9.0,0.24%,,$0
Jul-24,Jaguar,F-Pace,SUV Large > $80K,,4.35,32.0,1.52%,,$0
Jul-24,Jaguar,F-Type,Sports > $90K,,4.35,0.0,0.00%,,$0
Jul-24,Jaguar,I-Pace,SUV Large > $80K,,4.35,1.0,0.05%,,$0
Jul-24,Jaguar,XE,Medium > $60K,,4.35,8.0,0.90%,,$0
Jul-24,Jaguar,XF,Large > $70K,,4.35,1.0,0.64%,,$0
Jul-24,Jeep,Avenger,SUV Light,,4.35,1.0,0.03%,,$0
Jul-24,Jeep,Cherokee,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Jul-24,Jeep,Compass,SUV Small < $45K,,4.35,34.0,0.28%,Demonstrator,"$24,168"
Jul-24,Jeep,Gladiator,PU/CC 4X4,,4.35,21.0,0.13%,Driveaway,"$60,915"
Jul-24,Jeep,Grand Cherokee,SUV Large > $80K,,4.35,32.0,1.53%,Driveaway,"$6,508"
Jul-24,Jeep,Grand Cherokee L,SUV Large > $80K,,4.35,28.0,1.34%,,$0
Jul-24,Jeep,Wrangler,SUV Large < $80K,,4.35,41.0,0.41%,Demonstrator,$0
Jul-24,Joylong,E6,Light Buses < 20 Seats,,4.35,0.0,0.00%,,$0
Jul-24,KGM,Actyon,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Jul-24,KGM,Korando,SUV Medium < $60K,,4.35,29.0,0.15%,Driveaway,"$34,000"
Jul-24,KGM,Musso,PU/CC 4X4,,4.35,222.0,1.37%,Driveaway,$0
Jul-24,KGM,Rexton,SUV Large < $80K,,4.35,113.0,1.12%,Driveaway,$0
Jul-24,KGM,Torres,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Jul-24,Kia,Carnival,People Movers < $70K,,4.35,1033.0,85.59%,,$0
Jul-24,Kia,Cerato,Small < $45K,,4.35,578.0,8.77%,Driveaway,"$2,258,536"
Jul-24,Kia,EV3,SUV Small > $45K,,4.35,0.0,0.00%,,$0
Jul-24,Kia,EV5,SUV Medium > $60K,,4.35,0.0,0.00%,,$0
Jul-24,Kia,EV6,SUV Large > $80K,,4.35,158.0,7.54%,Finance,"$137,802"
Jul-24,Kia,EV9,SUV Upper Large < $120K,,4.35,55.0,2.40%,Finance,"$14,407"
Jul-24,Kia,K4,Small < $45K,,4.35,0.0,0.00%,,$0
Jul-24,Kia,Niro,SUV Small > $45K,,4.35,130.0,3.57%,Finance,"$17,350"
Jul-24,Kia,Picanto,Micro,,4.35,443.0,92.10%,Driveaway,"$719,469"
Jul-24,Kia,Rio,Light < $30K,,4.35,0.0,0.00%,,$0
Jul-24,Kia,Seltos,SUV Small < $45K,,4.35,579.0,4.97%,,$0
Jul-24,Kia,Sorento,SUV Large < $80K,,4.35,773.0,7.62%,,$0
Jul-24,Kia,Sportage,SUV Medium < $60K,,4.35,1515.0,7.80%,,$0
Jul-24,Kia,Stinger,Large < $70K,,4.35,0.0,0.00%,,$0
Jul-24,Kia,Stonic,SUV Light,,4.35,342.0,8.71%,Driveaway,$0
Jul-24,Kia,Tasman,PU/CC 4X4,,4.35,0.0,0.00%,,$0
Jul-24,LDV,D90,SUV Large < $80K,,4.35,212.0,2.09%,Driveaway,"$202,000"
Jul-24,LDV,Deliver 7,Vans/CC 2.5-3.5t,,4.35,0.0,0.00%,,$0
Jul-24,LDV,Deliver 9,LD 3501-8000 kgs GVM,,4.35,9.0,0.87%,,$0
Jul-24,LDV,G10,Vans/CC 2.5-3.5t,,4.35,277.0,12.94%,Driveaway,$0
Jul-24,LDV,MIFA,People Movers < $70K,,4.35,39.0,3.23%,Driveaway,"$245,930"
Jul-24,LDV,MIFA 9,People Movers > $70K,,4.35,1.0,1.00%,,$0
Jul-24,LDV,T60 Max,PU/CC 4X4,,4.35,554.0,3.41%,Finance,"$455,862"
Jul-24,LDV,Terron 9,PU/CC 4X4,,4.35,0.0,0.00%,,$0
Jul-24,LDV,V80,Vans/CC 2.5-3.5t,,4.35,20.0,0.94%,Reduced Price,"$18,000"
Jul-24,LDV,eDeliver 7,Vans/CC 2.5-3.5t,,4.35,16.0,0.75%,,$0
Jul-24,LDV,eT60,PU/CC 4X2,,4.35,0.0,0.00%,,$0
Jul-24,Lamborghini,Huracan,Sports > $200K,,4.35,1.0,0.72%,,$0
Jul-24,Lamborghini,Revuelto,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,Lamborghini,Urus,SUV Upper Large > $120K,,4.35,15.0,3.45%,,$0
Jul-24,Land Rover,Defender,SUV Large > $80K,,4.35,354.0,16.91%,,$0
Jul-24,Land Rover,Discovery,SUV Upper Large < $120K,,4.35,30.0,1.31%,,$0
Jul-24,Land Rover,Discovery Sport,SUV Medium > $60K,,4.35,28.0,0.95%,,$0
Jul-24,Land Rover,Range Rover,SUV Upper Large > $120K,,4.35,96.0,22.11%,,$0
Jul-24,Land Rover,Range Rover Evoque,SUV Medium > $60K,,4.35,54.0,1.83%,,$0
Jul-24,Land Rover,Range Rover Sport,SUV Large > $80K,,4.35,194.0,9.27%,Finance,"$832,676"
Jul-24,Land Rover,Range Rover Velar,SUV Large > $80K,,4.35,33.0,1.58%,Finance,"$103,524"
Jul-24,Leapmotor,C10,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Jul-24,Lexus,ES,Medium > $60K,,4.35,89.0,10.01%,,$0
Jul-24,Lexus,GX,SUV Upper Large > $120K,,4.35,81.0,18.66%,,$0
Jul-24,Lexus,LBX,SUV Small > $45K,,4.35,143.0,3.91%,,$0
Jul-24,Lexus,LC,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,Lexus,LM,People Movers > $70K,,4.35,13.0,13.00%,,$0
Jul-24,Lexus,LS,Upper Large > $100K,,4.35,1.0,4.17%,,$0
Jul-24,Lexus,LX,SUV Upper Large > $120K,,4.35,36.0,8.28%,,$0
Jul-24,Lexus,NX,SUV Medium > $60K,,4.35,614.0,20.88%,,$0
Jul-24,Lexus,RX,SUV Large > $80K,,4.35,208.0,9.94%,,$0
Jul-24,Lexus,RZ,SUV Large > $80K,,4.35,14.0,0.67%,,$0
Jul-24,Lexus,UX,SUV Small > $45K,,4.35,61.0,1.67%,,$0
Jul-24,Lotus,Eletre,SUV Upper Large > $120K,,4.35,6.0,1.38%,,$0
Jul-24,Lotus,Elise,Sports > $90K,,4.35,0.0,0.00%,,$0
Jul-24,Lotus,Emeya,Upper Large > $100K,,4.35,3.0,12.50%,,$0
Jul-24,Lotus,Emira,Sports > $90K,,4.35,8.0,1.85%,,$0
Jul-24,Lotus,Exige,Sports > $90K,,4.35,0.0,0.00%,,$0
Jul-24,MG,Cyberster,Sports > $90K,,4.35,0.0,0.00%,,$0
Jul-24,MG,MG HS,SUV Medium < $60K,,4.35,245.0,1.26%,Driveaway,"$356,000"
Jul-24,MG,MG IM5,Large > $70K,,4.35,0.0,0.00%,,$0
Jul-24,MG,MG IM6,SUV Large > $80K,,4.35,0.0,0.00%,,$0
Jul-24,MG,MG ZS,SUV Small < $45K,,4.35,1028.0,8.82%,Driveaway,"$356,397"
Jul-24,MG,MG ZST,SUV Small < $45K,,4.35,787.0,6.76%,,$0
Jul-24,MG,MG3,Light < $30K,,4.35,1477.0,53.37%,Driveaway,"$939,652"
Jul-24,MG,MG4,Small > $45K,,4.35,307.0,19.34%,,$0
Jul-24,MG,MG5,Small < $45K,,4.35,257.0,3.90%,,$0
Jul-24,MG,QS,SUV Large < $80K,,4.35,0.0,0.00%,,$0
Jul-24,MG,S5,SUV Small < $45K,,4.35,0.0,0.00%,,$0
Jul-24,MINI,Aceman,Light > $30K,,4.35,0.0,0.00%,,$0
Jul-24,MINI,Clubman,Small > $45K,,4.35,1.0,0.06%,,$0
Jul-24,MINI,Cooper,Light > $30K,,4.35,4.0,2.04%,Finance,$0
Jul-24,MINI,Countryman,SUV Small > $45K,,4.35,269.0,7.36%,Finance,$0
Jul-24,Mahindra,Pik-Up,PU/CC 4X4,,4.35,0.0,0.00%,Accessory,$0
Jul-24,Mahindra,Scorpio,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Jul-24,Mahindra,XUV 3XO,SUV Small < $45K,,4.35,0.0,0.00%,,$0
Jul-24,Mahindra,XUV700,SUV Medium < $60K,,4.35,0.0,0.00%,Cash Back,$0
Jul-24,Maserati,Ghibli,Large > $70K,,4.35,2.0,1.28%,Demonstrator;Servicing;Warranty;Roadside Assist,$0
Jul-24,Maserati,GranCabrio,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,Maserati,Granturismo,Sports > $200K,,4.35,3.0,2.16%,,$0
Jul-24,Maserati,Grecale,SUV Medium > $60K,,4.35,30.0,1.02%,Finance,"$65,986"
Jul-24,Maserati,Levante,SUV Large > $80K,,4.35,5.0,0.25%,Finance,"$11,872"
Jul-24,Maserati,MC20,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,Maserati,Quattroporte,Upper Large > $100K,,4.35,0.0,0.00%,,$0
Jul-24,Mazda,2,Light < $30K,,4.35,51.0,1.84%,,$0
Jul-24,Mazda,3,Small < $45K,,4.35,235.0,3.57%,Driveaway,"$490,092"
Jul-24,Mazda,6,Medium < $60K,,4.35,34.0,1.47%,Driveaway,"$43,819"
Jul-24,Mazda,BT-50,PU/CC 4X4,,4.35,28.0,1.40%,Driveaway,$0
Jul-24,Mazda,CX-3,SUV Light,,4.35,1608.0,40.98%,Driveaway,"$252,781"
Jul-24,Mazda,CX-30,SUV Small < $45K,,4.35,1263.0,10.83%,Driveaway,"$597,680"
Jul-24,Mazda,CX-5,SUV Medium < $60K,,4.35,2031.0,10.45%,Driveaway,"$981,359"
Jul-24,Mazda,CX-60,SUV Medium > $60K,,4.35,534.0,18.18%,Driveaway,$0
Jul-24,Mazda,CX-70,SUV Large > $80K,,4.35,0.0,0.00%,,$0
Jul-24,Mazda,CX-8,SUV Large < $80K,,4.35,148.0,1.46%,,$0
Jul-24,Mazda,CX-80,SUV Large < $80K,,4.35,0.0,0.00%,,$0
Jul-24,Mazda,CX-9,SUV Large < $80K,,4.35,2.0,0.02%,,$0
Jul-24,Mazda,CX-90,SUV Large > $80K,,4.35,107.0,5.11%,,$0
Jul-24,Mazda,MX-30,SUV Small < $45K,,4.35,4.0,0.04%,,$0
Jul-24,Mazda,MX-5,Sports < $90K,,4.35,44.0,22.44%,,$0
Jul-24,McLaren,620R,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,McLaren,720S,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,McLaren,720S Spider,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,McLaren,750S,Sports > $200K,,4.35,2.0,1.44%,,$0
Jul-24,McLaren,750S Spider,Sports > $200K,,4.35,1.0,0.72%,,$0
Jul-24,McLaren,765LT,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,McLaren,Artura,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,McLaren,Elva,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,McLaren,GT,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,McLaren,GTS,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,McLaren,Speedtail,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,Mercedes-Benz,A-Class,Small > $45K,,4.35,59.0,3.71%,,$0
Jul-24,Mercedes-Benz,AMG GT,Sports > $200K,,4.35,0.0,0.00%,,$0
Jul-24,Mercedes-Benz,AMG GT4,Upper Large > $100K,,4.35,0.0,0.00%,,$0
Jul-24,Mercedes-Benz,B-Class,Small > $45K,,4.35,0.0,0.00%,,$0
Jul-24,Mercedes-Benz,C-Class,Medium > $60K,,4.35,1.0,0.23%,,$0
Jul-24,Mercedes-Benz,CLA-Class,Medium > $60K,,4.35,0.0,0.00%,,$0
Jul-24,Mercedes-Benz,CLE-Class Convertible,Sports > $90K,,4.35,28.0,6.50%,,$0
Jul-24,Mercedes-Benz,CLE-Class Coupe,Sports > $90K,,4.35,41.0,9.52%,,$0
Jul-24,Mercedes-Benz,CLS-Class,Large > $70K,,4.35,0.0,0.00%,,$0
Jul-24,Mercedes-Benz,E-Class,Large > $70K,,4.35,0.0,0.00%,,$0
Jul-24,Mercedes-Benz,EQA,SUV Small > $45K,,4.35,77.0,2.11%,,$0
Jul-24,Mercedes-Benz,EQB,SUV Medium > $60K,,4.35,42.0,1.43%,,$0
Jul-24,Mercedes-Benz,EQC,SUV Medium > $60K,,4.35,0.0,0.00%,,$0
Jul-24,Mercedes-Benz,EQE,Large > $70K,,4.35,13.0,8.28%,,$0
Jul-24,Mercedes-Benz,EQE SUV,SUV Large > $80K,,4.35,46.0,2.20%,Cash Back,$0
Jul-24,Mercedes-Benz,EQS,Upper Large > $100K,,4.35,0.0,0.00%,,$0
Jul-24,Mercedes-Benz,EQS SUV,SUV Upper Large > $120K,,4.35,11.0,2.53%,Cash Back,"$85,800"
Jul-24,Mercedes-Benz,EQV,People Movers > $70K,,4.35,0.0,0.00%,Accessory;Servicing,$0
Jul-24,Mercedes-Benz,G-Class,SUV Upper Large > $120K,,4.35,25.0,5.76%,,$0
Jul-24,Mercedes-Benz,GLA-Class,SUV Small > $45K,,4.35,231.0,6.32%,Cash Back,"$246,000"
Jul-24,Mercedes-Benz,GLB-Class,SUV Medium > $60K,,4.35,114.0,3.88%,Cash Back,"$249,600"
Jul-24,Mercedes-Benz,GLC-Class,SUV Medium > $60K,,4.35,258.0,8.78%,Cash Back,"$729,600"
Jul-24,Mercedes-Benz,GLC-Class Coupe,SUV Medium > $60K,,4.35,108.0,3.68%,,$0
Jul-24,Mercedes-Benz,GLE-Class,SUV Large > $80K,,4.35,63.0,3.00%,Cash Back,"$291,200"
Jul-24,Mercedes-Benz,GLE-Class Coupe,SUV Large > $80K,,4.35,23.0,1.10%,,$0
Jul-24,Mercedes-Benz,GLS-Class,SUV Upper Large > $120K,,4.35,42.0,9.67%,,$0
Jul-24,Mercedes-Benz,Marco Polo,People Movers > $70K,,4.35,2.0,2.00%,,$0
Jul-24,Mercedes-Benz,S-Class,Upper Large > $100K,,4.35,1.0,4.17%,,$0
Jul-24,Mercedes-Benz,SL-Class,Sports > $200K,,4.35,1.0,0.72%,,$0
Jul-24,Mercedes-Benz,Sprinter,LD 3501-8000 kgs GVM,,4.35,3.0,0.30%,,$0
Jul-24,Mercedes-Benz,V-Class,People Movers > $70K,,4.35,9.0,9.00%,Demonstrator;Servicing,"$10,260"
Jul-24,Mercedes-Benz,Valente,People Movers > $70K,,4.35,0.0,0.00%,,$0
Jul-24,Mercedes-Benz,Vito,Vans/CC 2.5-3.5t,,4.35,27.0,1.27%,Accessory;Servicing,$0
Jul-24,Mercedes-Benz,Vito Tourer,People Movers > $70K,,4.35,5.0,5.00%,Accessory;Servicing,$0
Jul-24,Mitsubishi,ASX,SUV Small < $45K,,4.35,1171.0,10.04%,Driveaway,"$602,007"
Jul-24,Mitsubishi,Eclipse Cross,SUV Small < $45K,,4.35,637.0,5.46%,Factory Bonus,"$838,692"
Jul-24,Mitsubishi,Mirage,Micro,,4.35,0.0,0.00%,,$0
Jul-24,Mitsubishi,Outlander,SUV Medium < $60K,,4.35,2110.0,10.85%,Gift Card,"$1,131,885"
Jul-24,Mitsubishi,Pajero Sport,SUV Large < $80K,,4.35,493.0,4.86%,Gift Card,"$1,768,665"
Jul-24,Mitsubishi,Triton,PU/CC 4X4,,4.35,45.0,0.27%,Reduced Price,"$1,807,186"
Jul-24,Morgan,Plus 4,Sports > $90K,,4.35,0.0,0.00%,,$0
Jul-24,Nissan,Ariya,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Jul-24,Nissan,Juke,SUV Light,,4.35,80.0,2.04%,Driveaway,"$138,353"
Jul-24,Nissan,Leaf,Small > $45K,,4.35,41.0,2.58%,Driveaway,"$468,661"
Jul-24,Nissan,Navara,PU/CC 4X4,,4.35,0.0,0.00%,Driveaway,"$3,125,390"
Jul-24,Nissan,Pathfinder,SUV Large < $80K,,4.35,39.0,0.38%,,$0
Jul-24,Nissan,Patrol,SUV Upper Large < $120K,,4.35,664.0,29.01%,Finance,"$2,385,929"
Jul-24,Nissan,Qashqai,SUV Small < $45K,,4.35,489.0,4.19%,Driveaway,$0
Jul-24,Nissan,X-Trail,SUV Medium < $60K,,4.35,1228.0,6.31%,Driveaway,"$3,408,898"
Jul-24,Nissan,Z,Sports < $90K,,4.35,28.0,14.28%,,$0
Jul-24,Omoda,9,SUV Large < $80K,,4.35,0.0,0.00%,,$0
Jul-24,Peugeot,2008,SUV Small > $45K,,4.35,7.0,0.19%,,$0
Jul-24,Peugeot,3008,SUV Medium > $60K,,4.35,51.0,1.74%,Driveaway,"$816,434"
Jul-24,Peugeot,308,Small > $45K,,4.35,5.0,0.32%,Driveaway,"$10,018"
Jul-24,Peugeot,408,SUV Medium > $60K,,4.35,0.0,0.00%,,$0
Jul-24,Peugeot,5008,SUV Large < $80K,,4.35,5.0,0.17%,Driveaway,$0
Jul-24,Peugeot,508,Medium > $60K,,4.35,5.0,0.56%,Driveaway,"$119,507"
Jul-24,Peugeot,Boxer,LD 3501-8000 kgs GVM,,4.35,6.0,0.58%,,$0
Jul-24,Peugeot,E-208,Light > $30K,,4.35,0.0,0.00%,,$0
Jul-24,Peugeot,Expert,Vans/CC 2.5-3.5t,,4.35,35.0,1.63%,Limited Edition,$0
Jul-24,Peugeot,Partner,Vans/CC <= 2.5t,,4.35,21.0,19.10%,Driveaway,"$60,599"
Jul-24,Polestar,2,Medium > $60K,,4.35,0.0,0.00%,Cash Back,$0
Jul-24,Polestar,3,SUV Large > $80K,,4.35,0.0,0.00%,,$0
Jul-24,Polestar,4,SUV Medium > $60K,,4.35,0.0,0.00%,,$0
Jul-24,Porsche,718 Boxster,Sports > $90K,,4.35,41.0,9.50%,,$0
Jul-24,Porsche,718 Cayman,Sports > $90K,,4.35,50.0,11.59%,,$0
Jul-24,Porsche,911,Sports > $200K,,4.35,2.0,1.44%,,$0
Jul-24,Porsche,Cayenne,SUV Large > $80K,,4.35,94.0,4.49%,,$0
Jul-24,Porsche,Macan,SUV Medium > $60K,,4.35,204.0,6.95%,,$0
Jul-24,Porsche,Panamera,Upper Large > $100K,,4.35,0.0,0.00%,,$0
Jul-24,Porsche,Taycan,Large > $70K,,4.35,4.0,2.55%,,$0
Jul-24,RAM,1500,PU/CC > $100K,,4.35,249.0,30.19%,Servicing,"$2,319,558"
Jul-24,RAM,2500,PU/CC > $100K,,4.35,49.0,5.94%,On-Roads;Servicing,"$592,345"
Jul-24,RAM,3500,PU/CC > $100K,,4.35,5.0,0.61%,On-Roads;Servicing,"$65,885"
Jul-24,RAM,SLT Big Horn,PU/CC > $100K,,4.35,0.0,0.00%,,
Jul-24,Renault,Arkana,SUV Small < $45K,,4.35,74.0,0.64%,Pack,"$122,816"
Jul-24,Renault,Captur,SUV Light,,4.35,4.0,0.11%,,$0
Jul-24,Renault,Duster,SUV Small < $45K,,4.35,0.0,0.00%,,$0
Jul-24,Renault,Kangoo,Vans/CC <= 2.5t,,4.35,8.0,7.27%,,$0
Jul-24,Renault,Koleos,SUV Medium < $60K,,4.35,93.0,0.49%,Factory Bonus;Warranty,"$364,000"
Jul-24,Renault,Master,LD 3501-8000 kgs GVM,,4.35,0.0,0.00%,,$0
Jul-24,Renault,Master Bus,Light Buses < 20 Seats,,4.35,1.0,0.24%,,$0
Jul-24,Renault,Megane E-Tech,SUV Small > $45K,,4.35,12.0,0.33%,,$0
Jul-24,Renault,Sports Megane,Small > $45K,,4.35,1.0,0.06%,,$0
Jul-24,Renault,Trafic,Vans/CC 2.5-3.5t,,4.35,82.0,3.82%,,$0
Jul-24,Rolls-Royce,Cullinan,SUV Upper Large > $120K,,4.35,4.0,0.92%,,$0
Jul-24,Rolls-Royce,Ghost,Upper Large > $100K,,4.35,1.0,4.17%,,$0
Jul-24,Rolls-Royce,Phantom,Upper Large > $100K,,4.35,2.0,8.33%,,$0
Jul-24,Rolls-Royce,Spectre,Sports > $200K,,4.35,4.0,2.88%,,$0
Jul-24,Skoda,Elroq,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Jul-24,Skoda,Enyaq,SUV Medium > $60K,,4.35,0.0,0.00%,,$0
Jul-24,Skoda,Fabia,Light > $30K,,4.35,17.0,4.79%,Limited Edition;On-Roads,"$34,335"
Jul-24,Skoda,Kamiq,SUV Small < $45K,,4.35,193.0,1.66%,On-Roads,"$142,639"
Jul-24,Skoda,Karoq,SUV Medium < $60K,,4.35,66.0,0.33%,On-Roads,"$83,568"
Jul-24,Skoda,Kodiaq,SUV Large < $80K,,4.35,90.0,0.88%,,$0
Jul-24,Skoda,Octavia,Medium < $60K,,4.35,19.0,0.83%,,$0
Jul-24,Skoda,Scala,Small < $45K,,4.35,14.0,0.21%,On-Roads,"$18,357"
